DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID906090610,3969,DTXSID60870625,DTXCID00818329,Incomplete,Quinolin-5-ol,NOCAS_870625,Single Compound,,OC1=C2C=CC=NC2=CC=C1,"InChI=1S/C9H7NO/c11-9-5-1-4-8-7(9)3-2-6-10-8/h1-6,11H
AuxInfo=1/0/N:4,9,10,5,3,8,11,6,2,7,1/rA:11OCCCCCNCCCC/rB:s1;s2;d3;s4;d5;s6;d7;s8;d9;d2s6s10;/rC:2.6674,-4.62,0;2.6674,-3.08,0;1.3337,-2.31,0;1.3337,-.77,0;2.6674,0,0;4.001,-.77,0;5.3347,0,0;6.6684,-.77,0;6.6684,-2.31,0;5.3347,-3.08,0;4.001,-2.31,0;
",GYESAYHWISMZOK-UHFFFAOYSA-N,C9H7NO,145.161,OC1=C2C=CC=NC2=CC=C1,20170719
DTXRID606090611,3974,DTXSID1058769,DTXCID7042510,Public_High,2(1H)-Quinolinone,59-31-4,Single Compound,SRS/ChemID matched; SRS trust index 3,O=C1NC2=CC=CC=C2C=C1,"InChI=1S/C9H7NO/c11-9-6-5-7-3-1-2-4-8(7)10-9/h1-6H,(H,10,11)
AuxInfo=1/1/N:9,10,8,11,3,4,2,1,5,6,7/rA:11CCCCCNOCCCC/rB:s1;s2;d3;s4;s1s5;d5;d2;s8;d9;d1s10;/rC:1.3337,-2.31,0;1.3337,-.77,0;;-1.3337,-.77,0;-1.3337,-2.31,0;0,-3.08,0;-2.6673,-3.08,0;2.6673,0,0;4.001,-.77,0;4.001,-2.31,0;2.6673,-3.08,0;
",LISFMEBWQUVKPJ-UHFFFAOYSA-N,C9H7NO,145.161,O=C1NC2=CC=CC=C2C=C1,20170228
DTXRID306090612,3976,DTXSID50209980,DTXCID00132471,Public_Medium,4-Hydroxyquinoline,611-36-9,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,O=C1C=CNC2=CC=CC=C12,"InChI=1S/C9H7NO/c11-9-5-6-10-8-4-2-1-3-7(8)9/h1-6H,(H,10,11)
AuxInfo=1/1/N:10,11,6,7,8,9,3,4,5,2,1/rA:11ONCCCCCCCCC/rB:;;s2s3;d1s3;d3;d4;s5;s2d8;s6;s7d10;/rC:4.4135,2.7875,0;4.4135,-1.8327,0;5.7473,.4775,0;5.7473,-1.0625,0;4.4135,1.2475,0;7.1241,1.3009,0;7.1241,-1.8861,0;3.08,.4775,0;3.08,-1.0625,0;8.5195,.5094,0;8.5195,-1.0946,0;
",PMZDQRJGMBOQBF-UHFFFAOYSA-N,C9H7NO,145.161,O=C1CC=NC2=CC=CC=C12,20170228
DTXRID006090613,3977,DTXSID60901680,DTXCID40218541,Incomplete,NoName_816,NOCAS_901680,Single Compound,,CC1=CC=C(O)C2=[N+]1CCS2,"InChI=1S/C8H9NOS/c1-6-2-3-7(10)8-9(6)4-5-11-8/h2-3H,4-5H2,1H3/p+1
AuxInfo=1/1/N:9,5,6,10,11,4,7,2,3,8,1/CRV:9+1,10-1/rA:11SCN+CCCCOCCC/rB:s1;d2;s3;d4;s5;s2d6;s7;s4;s3;s1s10;/rC:.9055,-1.8342,0;2.3701,-2.3101,0;2.3701,-3.8501,0;3.7038,-4.62,0;5.0374,-3.8501,0;5.0374,-2.3101,0;3.7038,-1.5401,0;3.7038,-.0001,0;3.7038,-6.16,0;.9055,-4.326,0;.0003,-3.0801,0;
",IJQXSEDDFABXPP-UHFFFAOYSA-O,C8H10NOS,168.23,CC1=CC=C(O)C2=[N+]1CCS2,20180702
DTXRID706090614,3978,DTXSID90174284,DTXCID5096775,Public_Medium,6-Cyanopurine,2036-13-7,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,N#CC1=C2NC=NC2=NC=N1,"InChI=1S/C6H3N5/c7-1-4-5-6(10-2-8-4)11-3-9-5/h2-3H,(H,8,9,10,11)
AuxInfo=1/1/N:11,10,9,8,6,7,5,4,1,3,2/rA:11NNNNNCCCCCC/rB:;;;;s1;s2d3s6;s4d6;s1d2;s3d4;t5s8;/rC:7.2048,-.3007,0;7.2048,-2.7793,0;4.4137,-3.08,0;3.08,-.77,0;4.4137,3.08,0;5.7475,-.77,0;5.7475,-2.31,0;4.4137,0,0;8.1036,-1.54,0;3.08,-2.31,0;4.4137,1.54,0;
",NHYQQYMSESLQDX-UHFFFAOYSA-N,C6H3N5,145.125,N#CC1=C2NC=NC2=NC=N1,20170228
DTXRID406090615,3981,DTXSID40277310,DTXCID40228468,Public_Low,"3-methyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",5399-44-0,Single Compound,,CC1=C2C(=NN1)N=CN=C2N,"InChI=1S/C6H7N5/c1-3-4-5(7)8-2-9-6(4)11-10-3/h2H,1H3,(H3,7,8,9,10,11)
AuxInfo=1/1/N:10,11,7,6,9,8,5,4,3,1,2/rA:11NNNNNCCCCCC/rB:s1;;;;;s1d6;d2s3s6;d4s5s6;s7;d3s4;/rC:8.1042,-1.0088,0;7.2053,-2.2482,0;4.4141,-2.5489,0;3.0804,-.2388,0;4.4141,2.0716,0;5.7479,-.2388,0;7.2053,.2306,0;5.7479,-1.7789,0;4.4141,.5313,0;7.6838,1.6945,0;3.0804,-1.7789,0;
",VQXHGXDVBHJJJU-UHFFFAOYSA-N,C6H7N5,149.157,CC1=C2C(=NN1)N=CN=C2N,20170228
DTXRID106090616,3984,DTXSID20901681,DTXCID901329981,Incomplete,NoName_817,NOCAS_901681,Single Compound,,CNC1=NC=NC2=C1C=NN2,"InChI=1S/C6H7N5/c1-7-5-4-2-10-11-6(4)9-3-8-5/h2-3H,1H3,(H2,7,8,9,10,11)
AuxInfo=1/1/N:4,9,11,5,2,6,3,1,10,8,7/rA:11NCNCCCNNCNC/rB:d1;s2;s3;s2;d5;s6;s7;s5d8;s6;s1d10;/rC:5.0364,-3.0775,0;3.7027,-2.3075,0;3.7027,-.7675,0;5.0364,.0025,0;2.369,-3.0775,0;2.369,-4.6175,0;.9044,-5.0934,0;-.0008,-3.8475,0;.9044,-2.6016,0;3.7027,-5.3875,0;5.0364,-4.6175,0;
",HXXBSUPHBFYSQW-UHFFFAOYSA-N,C6H7N5,149.157,CNC1=NC=NC2=C1C=NN2,20180702
DTXRID806090617,3986,DTXSID90201382,DTXCID90123873,Public_Medium,"6-Methyl-1H-pyrazolo(3,4-d)pyrimidin-4-amine",5326-80-7,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CC1=NC(N)=C2C=NNC2=N1,"InChI=1S/C6H7N5/c1-3-9-5(7)4-2-8-11-6(4)10-3/h2H,1H3,(H3,7,8,9,10,11)
AuxInfo=1/1/N:11,9,10,6,8,7,5,4,3,2,1/rA:11NNNNNCCCCCC/rB:;;s1;;;s1d2s6;s3s5d6;d4s6;s2d3;s10;/rC:8.5383,-1.9447,0;5.7475,-2.2454,0;4.4137,.0648,0;9.4371,-.7054,0;5.7475,2.3748,0;7.0812,.0648,0;7.0812,-1.4754,0;5.7475,.8348,0;8.5383,.5341,0;4.4137,-1.4754,0;3.08,-2.2454,0;
",BBEHITOHXPPLSS-UHFFFAOYSA-N,C6H7N5,149.157,CC1=NC(N)=C2C=NNC2=N1,20170228
DTXRID506090618,3988,DTXSID1020857,DTXCID90857,DSSTox_Low,(N-6)-Methyladenine,443-72-1,Single Compound,,CNC1=NC=NC2=C1N=CN2,"InChI=1S/C6H7N5/c1-7-5-4-6(10-2-8-4)11-3-9-5/h2-3H,1H3,(H2,7,8,9,10,11)
AuxInfo=1/1/N:1,10,5,8,3,7,2,9,4,11,6/rA:11CNCNCNCCNCN/rB:s1;s2;d3;s4;d5;s6;s3d7;s8;d9;s7s10;/rC:0,-3.9977,0;1.54,-3.9977,0;2.3068,-2.6651,0;1.54,-1.3325,0;2.3068,0,0;3.8468,0,0;4.6199,-1.3325,0;3.8468,-2.6651,0;4.8777,-3.8091,0;6.2857,-3.1806,0;6.1222,-1.6532,0;
",CKOMXBHMKXXTNW-UHFFFAOYSA-N,C6H7N5,149.157,CNC1=NC=NC2=C1N=CN2,20170228
DTXRID206090619,3990,DTXSID80901682,DTXCID601329982,Incomplete,NoName_818,NOCAS_901682,Single Compound,,CNC1=NC2=NC=NC=C2N1,"InChI=1S/C6H7N5/c1-7-6-10-4-2-8-3-9-5(4)11-6/h2-3H,1H3,(H2,7,8,9,10,11)
AuxInfo=1/1/N:8,9,11,3,2,5,7,10,1,4,6/rA:11NCCNCNNCCNC/rB:d1;s2;s3;s4;s2d5;s5;s7;d3;s9;s1d10;/rC:6.0202,-.001,0;4.6865,-.771,0;4.6865,-2.311,0;3.2219,-2.7868,0;2.3167,-1.541,0;3.2219,-.2951,0;.7767,-1.541,0;.0067,-.2073,0;6.0202,-3.081,0;7.3539,-2.311,0;7.3539,-.771,0;
",DNBMRENNZIQFFS-UHFFFAOYSA-N,C6H7N5,149.157,CNC1=NC2=NC=NC=C2N1,20180702
DTXRID506090620,3993,DTXSID6023652,DTXCID803652,DSSTox_Low,6-Thioguanine,154-42-7,Single Compound,,NC1=NC2=C(NC=N2)C(=S)N1,"InChI=1S/C5H5N5S/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)
AuxInfo=1/1/N:9,3,1,5,6,11,8,7,2,4,10/rA:11CNCNCCNNCSN/rB:s1;d1;;s3s4;d2s4;s1;s3;d7s8;d5;s6;/rC:4.0173,-3.8579,0;2.6909,-4.6294,0;4.0173,-2.3147,0;1.3582,-2.3147,0;2.6909,-1.5431,0;1.3582,-3.8579,0;5.4776,-4.3361,0;5.4776,-1.8301,0;6.3766,-3.0927,0;2.6909,0,0;0,-4.6486,0;
",WYWHKKSPHMUBEB-UHFFFAOYSA-N,C5H5N5S,167.19,NC1=NC2=C(NC=N2)C(=S)N1,20170228
DTXRID206090621,3996,DTXSID4044959,DTXCID2024959,DSSTox_Low,N-Hydroxy-9H-purin-6-amine,5667-20-9,Single Compound,,ONC1=C2N=CNC2=NC=N1,"InChI=1S/C5H5N5O/c11-10-5-3-4(7-1-6-3)8-2-9-5/h1-2,11H,(H2,6,7,8,9,10)
AuxInfo=1/1/N:8,5,2,1,4,9,7,3,6,10,11/rA:11CCNCCNNCNNO/rB:s1;d1;d2;s3;s4d5;s1;s7;s2d8;s4;s10;/rC:2.6748,-.7803,0;2.6748,-2.3195,0;1.3347,0,0;1.3347,-3.0783,0;0,-.7803,0;0,-2.3195,0;4.1385,-.296,0;5.0481,-1.5392,0;4.1385,-2.7824,0;1.3347,-4.623,0;0,-5.3817,0;
",CBCQWVQNMGNYEO-UHFFFAOYSA-N,C5H5N5O,151.129,ONC1=C2N=CNC2=NC=N1,20170228
DTXRID906090622,3998,DTXSID9052476,DTXCID6031049,DSSTox_Low,Guanine,73-40-5,Single Compound,,NC1=NC2=C(N=CN2)C(=O)N1,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)
AuxInfo=1/1/N:9,3,2,5,6,11,7,8,1,4,10/rA:11NCCNCCNNCON/rB:s1;d2;;s3s4;d1s4;s3;s2;d7s8;d5;s6;/rC:2.6967,-4.6457,0;4.0321,-3.866,0;4.0321,-2.326,0;1.3547,-2.326,0;2.6967,-1.5592,0;1.3547,-3.8469,0;5.4955,-1.8403,0;5.4955,-4.3453,0;6.3902,-3.0865,0;2.6967,0,0;0,-4.6073,0;
",UYTPUPDQBNUYGX-UHFFFAOYSA-N,C5H5N5O,151.129,NC1=NC2=C(N=CN2)C(=O)N1,20170228
DTXRID606090623,4001,DTXSID40901683,DTXCID301329983,Incomplete,NoName_819,NOCAS_901683,Single Compound,,NC1=[N+]([O-])C=NC2=C1NC=N2,"InChI=1S/C5H5N5O/c6-4-3-5(8-1-7-3)9-2-10(4)11/h1-2H,6H2,(H,7,8,9)
AuxInfo=1/1/N:8,11,5,3,6,4,9,7,10,2,1/CRV:10.5/rA:11O-N+CNCCNCNNC/rB:s1;d2;s3;s3;d5;s6;d7;s5s8;s6;s2d10;/rC:6.3684,-1.5371,0;5.0347,-2.3071,0;3.7011,-1.5371,0;3.7011,.0029,0;2.3674,-2.3071,0;2.3674,-3.8471,0;.9028,-4.323,0;-.0024,-3.0771,0;.9028,-1.8312,0;3.7011,-4.6171,0;5.0347,-3.8471,0;
",TXTRWVWGYHUIAI-UHFFFAOYSA-N,C5H5N5O,151.129,NC1=[N+]([O-])C=NC2=C1NC=N2,20180702
DTXRID306090624,4003,DTXSID9052476,DTXCID6031049,DSSTox_Low,Guanine,73-40-5,Single Compound,,NC1=NC2=C(N=CN2)C(=O)N1,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)
AuxInfo=1/1/N:9,3,2,5,6,11,7,8,1,4,10/rA:11NCCNCCNNCON/rB:s1;d2;;s3s4;d1s4;s3;s2;d7s8;d5;s6;/rC:2.6967,-4.6457,0;4.0321,-3.866,0;4.0321,-2.326,0;1.3547,-2.326,0;2.6967,-1.5592,0;1.3547,-3.8469,0;5.4955,-1.8403,0;5.4955,-4.3453,0;6.3902,-3.0865,0;2.6967,0,0;0,-4.6073,0;
",UYTPUPDQBNUYGX-UHFFFAOYSA-N,C5H5N5O,151.129,NC1=NC2=C(N=CN2)C(=O)N1,20170228
DTXRID006090625,4004,DTXSID9052476,DTXCID6031049,DSSTox_Low,Guanine,73-40-5,Single Compound,,NC1=NC2=C(N=CN2)C(=O)N1,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)
AuxInfo=1/1/N:9,3,2,5,6,11,7,8,1,4,10/rA:11NCCNCCNNCON/rB:s1;d2;;s3s4;d1s4;s3;s2;d7s8;d5;s6;/rC:2.6967,-4.6457,0;4.0321,-3.866,0;4.0321,-2.326,0;1.3547,-2.326,0;2.6967,-1.5592,0;1.3547,-3.8469,0;5.4955,-1.8403,0;5.4955,-4.3453,0;6.3902,-3.0865,0;2.6967,0,0;0,-4.6073,0;
",UYTPUPDQBNUYGX-UHFFFAOYSA-N,C5H5N5O,151.129,NC1=NC2=C(N=CN2)C(=O)N1,20170228
DTXRID706090626,4005,DTXSID9052476,DTXCID6031049,DSSTox_Low,Guanine,73-40-5,Single Compound,,NC1=NC2=C(N=CN2)C(=O)N1,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)
AuxInfo=1/1/N:9,3,2,5,6,11,7,8,1,4,10/rA:11NCCNCCNNCON/rB:s1;d2;;s3s4;d1s4;s3;s2;d7s8;d5;s6;/rC:2.6967,-4.6457,0;4.0321,-3.866,0;4.0321,-2.326,0;1.3547,-2.326,0;2.6967,-1.5592,0;1.3547,-3.8469,0;5.4955,-1.8403,0;5.4955,-4.3453,0;6.3902,-3.0865,0;2.6967,0,0;0,-4.6073,0;
",UYTPUPDQBNUYGX-UHFFFAOYSA-N,C5H5N5O,151.129,NC1=NC2=C(N=CN2)C(=O)N1,20170228
DTXRID406090627,4006,DTXSID00187406,DTXCID70109897,Public_Medium,Isoguanine,3373-53-3,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=C2NC=NC2=NC(=O)N1,"InChI=1S/C5H5N5O/c6-3-2-4(8-1-7-2)10-5(11)9-3/h1H,(H4,6,7,8,9,10,11)
AuxInfo=1/1/N:10,7,8,9,11,6,2,4,3,5,1/rA:11ONNNNNCCCCC/rB:;;;;;s2;s3s6d7;s4d5s7;s2d4;d1s3s5;/rC:3.08,-2.5487,0;8.5383,.2305,0;4.4137,-.2387,0;8.5383,-2.248,0;5.7475,-2.5487,0;5.7475,2.0713,0;7.0812,-.2387,0;5.7475,.5313,0;7.0812,-1.7787,0;9.4371,-1.0087,0;4.4137,-1.7787,0;
",DRAVOWXCEBXPTN-UHFFFAOYSA-N,C5H5N5O,151.129,NC1NC(=O)N=C2N=CN=C12,20170228
DTXRID106090628,4008,DTXSID40901683,DTXCID301329983,Incomplete,NoName_819,NOCAS_901683,Single Compound,,NC1=[N+]([O-])C=NC2=C1NC=N2,"InChI=1S/C5H5N5O/c6-4-3-5(8-1-7-3)9-2-10(4)11/h1-2H,6H2,(H,7,8,9)
AuxInfo=1/1/N:8,11,5,3,6,4,9,7,10,2,1/CRV:10.5/rA:11O-N+CNCCNCNNC/rB:s1;d2;s3;s3;d5;s6;d7;s5s8;s6;s2d10;/rC:6.3684,-1.5371,0;5.0347,-2.3071,0;3.7011,-1.5371,0;3.7011,.0029,0;2.3674,-2.3071,0;2.3674,-3.8471,0;.9028,-4.323,0;-.0024,-3.0771,0;.9028,-1.8312,0;3.7011,-4.6171,0;5.0347,-3.8471,0;
",TXTRWVWGYHUIAI-UHFFFAOYSA-N,C5H5N5O,151.129,NC1=[N+]([O-])C=NC2=C1NC=N2,20180702
DTXRID806090629,4031,DTXSID50206777,DTXCID80129268,Public_Medium,"Benzimidazole, 2-(aminomethyl)- (6CI,7CI,8CI)",5805-57-2,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NCC1=NC2=CC=CC=C2N1,"InChI=1S/C8H9N3/c9-5-8-10-6-3-1-2-4-7(6)11-8/h1-4H,5,9H2,(H,10,11)
AuxInfo=1/1/N:10,11,8,9,7,4,5,6,3,1,2/E:(1,2)(3,4)(6,7)(10,11)/rA:11NNNCCCCCCCC/rB:;;s1;s2s4;s1d2;s3s6;d4;d5;s8;s9d10;/rC:7.205,1.2462,0;7.205,-1.2326,0;10.4138,-1.327,0;5.7475,.7769,0;5.7475,-.7631,0;8.1038,.0069,0;9.6438,.0069,0;4.4139,1.5469,0;4.4139,-1.5331,0;3.0802,.7769,0;3.0802,-.7631,0;
",UCOSRTUSVXHIMK-UHFFFAOYSA-N,C8H9N3,147.181,NCC1=NC2=CC=CC=C2N1,20170228
DTXRID106090630,4034,DTXSID10360647,DTXCID50311698,Public_Low,2-Methyl-1H-benzimidazol-7-amine,96013-05-7,Single Compound,,CC1=NC2=C(N)C=CC=C2N1,"InChI=1S/C8H9N3/c1-5-10-7-4-2-3-6(9)8(7)11-5/h2-4H,9H2,1H3,(H,10,11)
AuxInfo=1/1/N:11,10,9,8,6,7,4,5,3,1,2/rA:11NNNCCCCCCCC/rB:;;s1;s2s4;s1d2;s3d5;d4;s7;s8d9;s6;/rC:7.2048,-1.9447,0;7.2048,.5341,0;4.4137,2.3748,0;5.7475,-1.4754,0;5.7475,.0648,0;8.1036,-.7054,0;4.4137,.8348,0;4.4137,-2.2454,0;3.08,.0648,0;3.08,-1.4754,0;9.6436,-.7054,0;
",USVXDODAPOBXCF-UHFFFAOYSA-N,C8H9N3,147.181,CC1=NC2=C(N)C=CC=C2N1,20170228
DTXRID806090631,4046,DTXSID00901684,DTXCID701219235,Incomplete,NoName_821,NOCAS_901684,Single Compound,,O=NC1CCCC2=NON=C12,"InChI=1/C6H7N3O2/c10-7-4-2-1-3-5-6(4)9-11-8-5/h4H,1-3H2
AuxInfo=1/0/N:4,3,5,2,6,7,1,10,8,11,9/rA:11NCCCCCCNONO/rB:s1;s2;s3;s4;s5;s2s6;d7;s8;d6s9;d1;/rC:3.7027,-4.6194,0;3.7027,-3.0795,0;5.0363,-2.3095,0;5.0363,-.7695,0;3.7027,.0005,0;2.369,-.7695,0;2.369,-2.3095,0;.9044,-2.7854,0;-.0008,-1.5395,0;.9044,-.2936,0;5.0363,-5.3894,0;
",XVDVKEWREJZICI-UHFFFAOYNA-N,C6H7N3O2,153.141,O=NC1CCCC2=NON=C12,20180702
DTXRID506090632,4051,DTXSID60901685,DTXCID001329984,Incomplete,NoName_822,NOCAS_901685,Single Compound,,ON1N=NC2=C(Cl)C=CC=C12,"InChI=1S/C6H4ClN3O/c7-4-2-1-3-5-6(4)8-9-10(5)11/h1-3,11H
AuxInfo=1/0/N:10,11,9,2,4,3,1,8,7,5,6/rA:11ClCCCNONNCCC/rB:s1;d2;s3;s4;s5;s5;s3d7;d4;s9;s2d10;/rC:3.703,.0002,0;3.703,-1.5398,0;2.3694,-2.3098,0;2.3694,-3.8498,0;.9047,-4.3257,0;.4289,-5.7903,0;-.0004,-3.0798,0;.9047,-1.8339,0;3.703,-4.6198,0;5.0367,-3.8498,0;5.0367,-2.3098,0;
",XUQBZZQPEHDPFH-UHFFFAOYSA-N,C6H4ClN3O,169.57,ON1N=NC2=C(Cl)C=CC=C12,20180702
DTXRID206090633,4052,DTXSID20901686,DTXCID701329985,Incomplete,NoName_823,NOCAS_901686,Single Compound,,ON1N=NC2=C1C=CC(Cl)=C2,"InChI=1S/C6H4ClN3O/c7-4-1-2-6-5(3-4)8-9-10(6)11/h1-3,11H
AuxInfo=1/0/N:11,10,3,2,4,5,1,9,8,6,7/rA:11ClCCCCNONNCC/rB:s1;d2;s3;d4;s5;s6;s6;s4d8;s5;s2d10;/rC:6.3732,-.0006,0;5.0395,-.7706,0;3.7058,-.0006,0;2.3722,-.7706,0;2.3722,-2.3106,0;.9075,-2.7864,0;.4317,-4.2511,0;.0024,-1.5406,0;.9075,-.2947,0;3.7058,-3.0806,0;5.0395,-2.3106,0;
",KCOPVBJLGFRNOG-UHFFFAOYSA-N,C6H4ClN3O,169.57,ON1N=NC2=C1C=CC(Cl)=C2,20180702
DTXRID906090634,4053,DTXSID30283228,DTXCID10234379,Public_Low,Cl-HOBt,26198-19-6,Single Compound,,ON1N=NC2=C1C=C(Cl)C=C2,"InChI=1S/C6H4ClN3O/c7-4-1-2-5-6(3-4)10(11)9-8-5/h1-3,11H
AuxInfo=1/0/N:11,9,8,10,7,6,1,4,5,3,2/rA:11ClONNNCCCCCC/rB:;s2;;s3d4;s3;s4d6;s6;s7;s1d8;d9s10;/rC:3.08,.86,0;9.0167,2.0231,0;8.5383,.5593,0;8.5383,-1.9193,0;9.4371,-.68,0;7.0812,.09,0;7.0812,-1.45,0;5.7473,.86,0;5.7473,-2.22,0;4.4137,.09,0;4.4137,-1.45,0;
",TZCYLJGNWDVJRA-UHFFFAOYSA-N,C6H4ClN3O,169.57,ON1N=NC2=C1C=C(Cl)C=C2,20170228
DTXRID606090635,4054,DTXSID80901687,DTXCID401329986,Incomplete,NoName_824,NOCAS_901687,Single Compound,,ON1N=NC2=C1C=C(Br)C=C2,"InChI=1S/C6H4BrN3O/c7-4-1-2-5-6(3-4)10(11)9-8-5/h1-3,11H
AuxInfo=1/0/N:11,10,3,2,5,4,1,6,7,8,9/rA:11BrCCCCNNNOCC/rB:s1;d2;s3;d4;s5;d6;s4s7;s8;s5;s2d10;/rC:6.3686,-1.1678,0;5.0349,-1.9378,0;3.7013,-1.1678,0;2.3676,-1.9378,0;2.3676,-3.4778,0;.903,-3.9537,0;-.0022,-2.7078,0;.903,-1.4619,0;.4271,.0027,0;3.7013,-4.2478,0;5.0349,-3.4778,0;
",FBOGRWCUOSLQID-UHFFFAOYSA-N,C6H4BrN3O,214.022,ON1N=NC2=C1C=C(Br)C=C2,20180702
DTXRID306090636,4055,DTXSID40901688,DTXCID101329987,Incomplete,NoName_825,NOCAS_901688,Single Compound,,CC(=O)C(=O)CC(=O)C(C)=O,"InChI=1S/C7H8O4/c1-4(8)6(10)3-7(11)5(2)9/h3H2,1-2H3
AuxInfo=1/0/N:5,11,6,3,9,2,7,4,10,1,8/E:(1,2)(4,5)(6,7)(8,9)(10,11)/rA:11OCCOCCCOCOC/rB:d1;s2;d3;s3;s2;s6;d7;s7;d9;s9;/rC:2.6712,-.001,0;2.6712,-1.541,0;1.3375,-2.311,0;.0038,-1.541,0;1.3375,-3.851,0;4.0049,-2.311,0;5.3386,-1.541,0;5.3386,-.001,0;6.6722,-2.311,0;8.0059,-1.541,0;6.6722,-3.851,0;
",BTXXEHKFQQLZSN-UHFFFAOYSA-N,C7H8O4,156.137,CC(=O)C(=O)CC(=O)C(C)=O,20180702
DTXRID006090637,4056,DTXSID00901689,DTXCID801329988,Incomplete,NoName_826,NOCAS_901689,Single Compound,,CC(C)(C)OOCCC(O)=O,"InChI=1S/C7H14O4/c1-7(2,3)11-10-5-4-6(8)9/h4-5H2,1-3H3,(H,8,9)
AuxInfo=1/1/N:9,10,11,4,5,2,8,1,3,6,7/E:(1,2,3)(8,9)/rA:11OCOCCOOCCCC/rB:d1;s2;s2;s4;s5;s6;s7;s8;s8;s8;/rC:-.0041,-8.466,0;1.3296,-7.696,0;2.6633,-8.466,0;1.3296,-6.156,0;2.6633,-5.386,0;2.6633,-3.846,0;3.997,-3.076,0;3.997,-1.536,0;3.997,.004,0;5.537,-1.536,0;2.457,-1.536,0;
",PJNOGXWYTPYGTM-UHFFFAOYSA-N,C7H14O4,162.185,CC(C)(C)OOCCC(O)=O,20180702
DTXRID706090638,4057,DTXSID10901690,DTXCID501329989,Incomplete,NoName_827,NOCAS_901690,Single Compound,,CCC#CC#CC#CC(O)=O,"InChI=1S/C9H6O2/c1-2-3-4-5-6-7-8-9(10)11/h2H2,1H3,(H,10,11)
AuxInfo=1/1/N:11,10,9,8,7,6,5,4,2,1,3/E:(10,11)/rA:11OCOCCCCCCCC/rB:d1;s2;s2;t4;s5;t6;s7;t8;s9;s10;/rC:12.3234,-.0078,0;11.5534,-1.3415,0;12.3234,-2.6752,0;10.0134,-1.3415,0;8.4734,-1.3415,0;6.9334,-1.3415,0;5.3934,-1.3415,0;3.8534,-1.3415,0;2.3134,-1.3415,0;.7734,-1.3415,0;.0034,-2.6752,0;
",KJCTYMBMJUFPNN-UHFFFAOYSA-N,C9H6O2,146.145,CCC#CC#CC#CC(O)=O,20180702
DTXRID406090639,4058,DTXSID70901691,DTXCID801329990,Incomplete,NoName_828,NOCAS_901691,Single Compound,,CC(C)=C=CC(C)(C)C(O)=O,"InChI=1S/C9H14O2/c1-7(2)5-6-9(3,4)8(10)11/h6H,1-4H3,(H,10,11)
AuxInfo=1/1/N:8,9,10,11,6,5,7,2,4,1,3/E:(1,2)(3,4)(10,11)/rA:11OCOCCCCCCCC/rB:d1;s2;s2;s4;d5;d6;s7;s7;s4;s4;/rC:6.9287,-1.3347,0;5.3887,-1.3347,0;4.6187,-.001,0;4.6187,-2.6684,0;3.8487,-4.002,0;2.3087,-4.002,0;.7687,-4.002,0;-.0013,-5.3357,0;-.0013,-2.6684,0;3.285,-1.8984,0;5.9524,-3.4384,0;
",ZXTJEJTUFAWGDH-UHFFFAOYSA-N,C9H14O2,154.209,CC(C)=C=CC(C)(C)C(O)=O,20180702
DTXRID706090640,4059,DTXSID50210753,DTXCID80133244,Public_Medium,"Nonane-2,4-dione",6175-23-1,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CCCCCC(=O)CC(C)=O,"InChI=1S/C9H16O2/c1-3-4-5-6-9(11)7-8(2)10/h3-7H2,1-2H3
AuxInfo=1/0/N:9,11,6,4,3,5,8,10,7,2,1/rA:11OOCCCCCCCCC/rB:;;s3;s3;s4;d1s5;s7;s6;d2s8;s10;/rC:9.7485,-1.1551,0;12.4161,-1.1551,0;7.0812,.3851,0;5.7475,1.1551,0;8.4149,1.1551,0;4.4137,.3851,0;9.7485,.3851,0;11.0824,1.1551,0;3.08,1.1551,0;12.4161,.3851,0;13.7497,1.1551,0;
",KFBXUKHERGLHLG-UHFFFAOYSA-N,C9H16O2,156.225,CCCCCC(=O)CC(C)=O,20170228
