Original_Source_ID,Original_SMILES,Canonical_SMILES,InChI,InChIKey,Salt_Solvent_(Concatenate),temp,method,type,group,basicOrAcidic,pKa,DSSTox_Structure_Id,Substance_Name,Substance_CASRN,Substance_Type,Structure_SMILES,Structure_Formula
12303,O=C(O)CC[NH2+]CCCCCCCC,CCCCCCCCNCC=C(O)O,"InChI=1S/C11H23NO2/c1-2-3-4-5-6-7-9-12-10-8-11(13)14/h8,12-14H,2-7,9-10H2,1H3",XDAMSIFQLMOKPC-UHFFFAOYSA-N,?,30,potentiometric,a1/apparent,?,acidic,3.56,,,,,,
12261,N#CC1(=CC=C(CC(C#N)C#N)C=C1),N#CC1C=CC(CC(C#N)C#N)=CC=1,"InChI=1S/C11H7N3/c12-6-10-3-1-9(2-4-10)5-11(7-13)8-14/h1-4,11H,5H2",VLHZCEGBKCZADN-UHFFFAOYSA-N,?,25,spectrophotometric,a1/thermodynamic,?,acidic,10.96,DTXCID901329729,NoName_491,NOCAS_901383,Single Compound,N#CC(CC1=CC=C(C=C1)C#N)C#N,C11H7N3
16011,SC1(=NC2(=CC3(=CC=CC=C3(C=C2(N1))))),SC1NC2=CC3=CC=CC=C3C=C2N=1,"InChI=1S/C11H8N2S/c14-11-12-9-5-7-3-1-2-4-8(7)6-10(9)13-11/h1-6H,(H2,12,13,14)",DDPQKZFRVMYIQG-UHFFFAOYSA-N,?,20,spectrophotometric,a/apparent,?,acidic,9.84,DTXCID7069281,"2-Mercaptonaphth(2,3)imidazole",10486-42-7,Single Compound,S=C1NC2=CC3=CC=CC=C3C=C2N1,C11H8N2S
16696,O=C1(NC(=O)C=2(C(=O)C=3(N=C(N(C=3(C(C=2(N1))=O))C)C))),CC1=NC2=C(C(=O)C3=NC(=O)NC(=O)C3C2=O)N1C,"InChI=1S/C11H8N4O4/c1-3-12-6-7(15(3)2)9(17)5-4(8(6)16)10(18)14-11(19)13-5/h4H,1-2H3,(H,14,18,19)",FWBZJFINYLRFIU-UHFFFAOYSA-N,?,30,spectrophotometric,a1/apparent,?,acidic,5.82,,,,,,
12349,O=C([O-])C1(=C(O)C=CC=2(C1=CC=CC=2)),OC1=CC=C2C=CC=CC2=C1C(O)=O,"InChI=1S/C11H8O3/c12-9-6-5-7-3-1-2-4-8(7)10(9)11(13)14/h1-6,12H,(H,13,14)",UPHOPMSGKZNELG-UHFFFAOYSA-N,?,25,potentiometric,apparent,OH,acidic,10.92,DTXCID1036759,"1-Naphthalenecarboxylic acid, 2-hydroxy-",2283-08-1,Single Compound,OC(=O)C1=C2C=CC=CC2=CC=C1O,C11H8O3
17134,OC2(=CC=C(N=NC1(=CC=NC=C1))C=C2),OC1C=CC(=CC=1)N=NC1C=CN=CC=1,"InChI=1S/C11H9N3O/c15-11-3-1-9(2-4-11)13-14-10-5-7-12-8-6-10/h1-8,15H",BCBHUOGPSRNKLW-UHFFFAOYSA-N,?,25,spectrophotometric,a1/apparent,Ar-OH,acidic,7.73,,,,,,
12484,O=C(NO)C=1(C=2(C(C=CC=1)=CC=CC=2)),ONC(=O)C1=CC=CC2=CC=CC=C21,"InChI=1S/C11H9NO2/c13-11(12-14)10-7-3-5-8-4-1-2-6-9(8)10/h1-7,14H,(H,12,13)",JRZGPWOEHDOVMC-UHFFFAOYSA-N,?,20,potentiometric,a/apparent,?,acidic,7.7,DTXCID30142280,"1-Naphthalenecarboxamide, N-hydroxy-",6953-61-3,Single Compound,ONC(=O)C1=CC=CC2=CC=CC=C12,C11H9NO2
16163,S(=O)(=O)(NC1(=CC(F)=CC=C1))C2(=CC=CC=C2),O=S(=O)(NC1=CC(F)=CC=C1)C1C=CC=CC=1,"InChI=1S/C12H10FNO2S/c13-10-5-4-6-11(9-10)14-17(15,16)12-7-2-1-3-8-12/h1-9,14H",ZBASZKBDYLJNPV-UHFFFAOYSA-N,?,25,mean from 2,a1/apparent,NH,acidic,7.54,DTXCID40306194,N-(3-fluorophenyl)benzenesulfonamide,54129-14-5,Single Compound,FC1=CC=CC(NS(=O)(=O)C2=CC=CC=C2)=C1,C12H10FNO2S
17176,OC3(=C2(NC1(=C(C=CC=C1)NC2=CC=C3))),OC1C=CC=C2NC3C=CC=CC=3NC2=1,"InChI=1S/C12H10N2O/c15-11-7-3-6-10-12(11)14-9-5-2-1-4-8(9)13-10/h1-7,13-15H",DACNFQAXWSXPRW-UHFFFAOYSA-N,?,30,potentiometric,a/apparent,?,acidic,10.88,DTXCID001330614,NoName_1629,NOCAS_902387,Single Compound,OC1=C2NC3=C(NC2=CC=C1)C=CC=C3,C12H10N2O
16593,S(=O)(=O)(NC1(=CC([N+](=O)[O-])=CC=C1))C2(=CC=CC=C2),[O-][N+](=O)C1C=C(C=CC=1)NS(=O)(=O)C1C=CC=CC=1,"InChI=1S/C12H10N2O4S/c15-14(16)11-6-4-5-10(9-11)13-19(17,18)12-7-2-1-3-8-12/h1-9,13H",CWBLFCFUSMBFSO-UHFFFAOYSA-N,?,22,mean from 3,a1/apparent,NH,acidic,6.91,DTXCID90152486,N-(m-Nitrophenyl)benzenesulphonamide,80-37-5,Single Compound,[O-][N+](=O)C1=CC=CC(NS(=O)(=O)C2=CC=CC=C2)=C1,C12H10N2O4S
16599,O=[N+]([O-])C2(=CC1(=[NH+]C=C(C(=O)OCC)C(=C1C=C2)O)),CCOC(=O)C1=CN=C2C=C(C=CC2=C1O)[N+]([O-])=O,"InChI=1S/C12H10N2O5/c1-2-19-12(16)9-6-13-10-5-7(14(17)18)3-4-8(10)11(9)15/h3-6H,2H2,1H3,(H,13,15)",LYNIYLCGKJWHSC-UHFFFAOYSA-N,?,30,potentiometric,a1/apparent,H(1+),acidic,4.1,DTXCID90235763,"Ethyl 7-nitro-4-oxo-1,4-dihydroquinoline-3-carboxylate",7248-88-6,Single Compound,CCOC(=O)C1=CNC2=C(C=CC(=C2)[N+]([O-])=O)C1=O,C12H10N2O5
12330,O=C(O)C=1(C=2(C(C=CC=1C)=CC=CC=2)),CC1C=CC2=CC=CC=C2C=1C(O)=O,"InChI=1S/C12H10O2/c1-8-6-7-9-4-2-3-5-10(9)11(8)12(13)14/h2-7H,1H3,(H,13,14)",ZSPDYGICHBLYSD-UHFFFAOYSA-N,?,25,spectrophotometric,a/thermodynamic,?,acidic,3.11,DTXCID4088765,2-Methyl-1-naphthoic acid,1575-96-8,Single Compound,CC1=C(C(O)=O)C2=CC=CC=C2C=C1,C12H10O2
16953,[Se](=O)(O)C2(=CC(C1(=CC=CC=C1))=CC=C2),O[Se](=O)C1=CC(=CC=C1)C1C=CC=CC=1,"InChI=1S/C12H10O2Se/c13-15(14)12-8-4-7-11(9-12)10-5-2-1-3-6-10/h1-9H,(H,13,14)",HOUHRXMXAKQBHV-UHFFFAOYSA-N,?,25,potentiometric,a/apparent,?,acidic,4.87,DTXCID301330568,NoName_1577,NOCAS_902337,Single Compound,O[Se](=O)C1=CC(=CC=C1)C1=CC=CC=C1,C12H10O2Se
16960,O=C(OC=2(C1(=C(O)C=CC=C1C=CC=2)))C,C=C(O)OC1=CC=CC2=CC=CC(O)=C12,"InChI=1S/C12H10O3/c1-8(13)15-11-7-3-5-9-4-2-6-10(14)12(9)11/h2-7,13-14H,1H2",OKUOJLBKDGBKOT-UHFFFAOYSA-N,?,25,spectrophotometric,a1/apparent,?,acidic,9.69,,,,,,
15577,[O-][N+]3(=C1(NC=NC1=C(NCC2(=CC=CC=C2))N=C3)),[O-][N+]1C=NC(NCC2C=CC=CC=2)=C2N=CNC=12,"InChI=1S/C12H11N5O/c18-17-8-16-11(10-12(17)15-7-14-10)13-6-9-4-2-1-3-5-9/h1-5,7-8H,6H2,(H,13,16)(H,14,15)",GCZXLDJIDBQCRE-UHFFFAOYSA-N,?,30,,a2/apparent,?,acidic,7.27,DTXCID201330260,NoName_1194,NOCAS_901999,Single Compound,[O-][N+]1=C2NC=NC2=C(NCC2=CC=CC=C2)N=C1,C12H11N5O
12499,OC(C1(=NC=CC=C1))C2(=CC=CC=C2),OC(C1C=CC=CN=1)C1C=CC=CC=1,"InChI=1S/C12H11NO/c14-12(10-6-2-1-3-7-10)11-8-4-5-9-13-11/h1-9,12,14H",UYESUYBXKHPUDU-UHFFFAOYSA-N,?,22.4,potentiometric,a2/thermodynamic,prot.,acidic,12.85,,,,,,
15136,S(=O)(=O)(NC1(=CC=CC=C1))C2(=CC=CC=C2),O=S(=O)(NC1C=CC=CC=1)C1C=CC=CC=1,"InChI=1S/C12H11NO2S/c14-16(15,12-9-5-2-6-10-12)13-11-7-3-1-4-8-11/h1-10,13H",XAUGWFWQVYXATQ-UHFFFAOYSA-N,?,23,mean from 4,a1/apparent,NH,acidic,8.22,DTXCID7090862,Benzenesulfonanilide,1678-25-7,Single Compound,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,C12H11NO2S
16105,S=C2(NC(=O)C(C1(=CC=CC=C1))(CC)C(N2)=O),CCC1(C2C=CC=CC=2)C(=O)NC(=S)NC1=O,"InChI=1S/C12H12N2O2S/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16/h3-7H,2H2,1H3,(H2,13,14,15,16,17)",GHHFRPRCYQNNDL-UHFFFAOYSA-N,?,,potentiometric,a/apparent,?,acidic,6.3,DTXCID20104438,"5-Ethyldihydro-5-phenyl-2-thioxopyrimidine-4,6(1H,5H)-dione",2753-74-4,Single Compound,CCC1(C(=O)NC(=S)NC1=O)C1=CC=CC=C1,C12H12N2O2S
16701,S(=O)(C3(=CC(OC)=C(C1(=NC=2(NN=CC=2(N1))))C=C3))C,CS(=O)C1=CC(OC)=C(C=C1)C1NC2C=NNC=2N=1,"InChI=1S/C12H12N4O2S/c1-18-10-5-7(19(2)17)3-4-8(10)11-14-9-6-13-16-12(9)15-11/h3-6H,1-2H3,(H2,13,14,15,16)",RZRCMIUAAYOZMZ-UHFFFAOYSA-N,?,25,spectrophotometric,a1/apparent,?,acidic,12.02,,,,,,
14595,O=C(O)CCC(O)C=C=CC#CC#CC,CC#CC#CC=C=CC(O)CC=C(O)O,"InChI=1S/C12H12O3/c1-2-3-4-5-6-7-8-11(13)9-10-12(14)15/h6,8,10-11,13-15H,9H2,1H3",KVCLGJKWHCNTJZ-UHFFFAOYSA-N,?,,,apparent,?,acidic,4.9,,,,,,
17112,[Br]C=1(C=2(C(C=[N+](C=1)CCCO)=CC=CC=2)),OCCC[N+]1=CC2=CC=CC=C2C(Br)=C1,"InChI=1S/C12H13BrNO/c13-12-9-14(6-3-7-15)8-10-4-1-2-5-11(10)12/h1-2,4-5,8-9,15H,3,6-7H2/q+1",CGAXKJPDKGPHQM-UHFFFAOYSA-N,?,25,spectrophotometric,a2/apparent,O-H,acidic,11.99,DTXCID101330598,NoName_1611,NOCAS_902370,Single Compound,OCCC[N+]1=CC2=CC=CC=C2C(Br)=C1,C12H13BrNO
15374,IC2(=CC=C(OC1(OC(C(=O)O)C(O)C(C1O)O))C=C2),OC(O)=C1OC(OC2C=CC(I)=CC=2)C(O)C(O)C1O,"InChI=1S/C12H13IO7/c13-5-1-3-6(4-2-5)19-12-9(16)7(14)8(15)10(20-12)11(17)18/h1-4,7-9,12,14-18H",KCMQNVJVKZYNCW-UHFFFAOYSA-N,?,22,potentiometric,a/apparent,?,acidic,3.28,,,,,,
16501,S(=O)(=O)(NC1(=CC=C(S(=O)(=O)N)C=C1))C2(=CC=C(N)C=C2),NS(=O)(=O)C1C=CC(=CC=1)NS(=O)(=O)C1C=CC(N)=CC=1,"InChI=1S/C12H13N3O4S2/c13-9-1-5-12(6-2-9)21(18,19)15-10-3-7-11(8-4-10)20(14,16)17/h1-8,15H,13H2,(H2,14,16,17)",GCQZFVAHUZIDRP-UHFFFAOYSA-N,?,,,a/apparent,?,acidic,7.85,DTXCID90819385,4-Amino-N-(4-sulfamoylphenyl)benzene-1-sulfonamide,NOCAS_871756,Single Compound,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)S(N)(=O)=O,C12H13N3O4S2
17064,O=C1(NC(=O)C2(=C1C=C(C(C)(C)C)C=C2)),CC(C)(C)C1=CC2=C(C=C1)C(=O)NC2=O,"InChI=1S/C12H13NO2/c1-12(2,3)7-4-5-8-9(6-7)11(15)13-10(8)14/h4-6H,1-3H3,(H,13,14,15)",MQAXXSNRKXXVON-UHFFFAOYSA-N,?,25,spectrophotometric,a1/thermodynamic,NH,acidic,10.21,DTXCID50296552,"5-tert-butylisoindole-1,3-dione",50727-07-6,Single Compound,CC(C)(C)C1=CC2=C(C=C1)C(=O)NC2=O,C12H13NO2
16255,O=[N+]([O-])C1(=CC=C(CC(C(=O)C)C(=O)C)C=C1),C=C(O)C(CC1=CC=C(C=C1)[N+]([O-])=O)C(=C)O,"InChI=1S/C12H13NO4/c1-8(14)12(9(2)15)7-10-3-5-11(6-4-10)13(16)17/h3-6,12,14-15H,1-2,7H2",IXUYZKIVXDNSEL-UHFFFAOYSA-N,?,25,spectrophotometric,a1/thermodynamic,?,acidic,9.54,,,,,,
17025,OC=1(N(N=C(C=1CC)C)C2(=CC=CC=C2)),CC1=NN(C(O)=C1CC)C1C=CC=CC=1,"InChI=1S/C12H14N2O/c1-3-11-9(2)13-14(12(11)15)10-7-5-4-6-8-10/h4-8,15H,3H2,1-2H3",UUOKEWKXBQCYAM-UHFFFAOYSA-N,?,,potentiometric,b/apparent,?,acidic,11.5,DTXCID401330585,NoName_1595,NOCAS_902355,Single Compound,CCC1=C(O)N(N=C1C)C1=CC=CC=C1,C12H14N2O
17170,S=C1(N(C=2(C=C3(CCCCC3(=CC=2(N1)))))C),CN1C(=S)NC2C=C3CCCCC3=CC1=2,"InChI=1S/C12H14N2S/c1-14-11-7-9-5-3-2-4-8(9)6-10(11)13-12(14)15/h6-7H,2-5H2,1H3,(H,13,15)",PFINJAXCPFKIBL-UHFFFAOYSA-N,?,20,spectrophotometric,a/apparent,?,acidic,10.78,DTXCID601330612,NoName_1627,NOCAS_902385,Single Compound,CN1C(=S)NC2=C1C=C1CCCCC1=C2,C12H14N2S
16578,S(=O)(=O)(NC1(=NC(=CC(=N1)C)C))C2(=CC=C(N)C=C2),CC1C=C(C)N=C(NS(=O)(=O)C2C=CC(N)=CC=2)N=1,"InChI=1S/C12H14N4O2S/c1-8-7-9(2)15-12(14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,14,15,16)",ASWVTGNCAZCNNR-UHFFFAOYSA-N,?,24,mean from 2,a/apparent,?,acidic,7.44,DTXCID201290,Sulfamethazine,57-68-1,Single Compound,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,C12H14N4O2S
14625,O=C([O-])C=CC(C1(=C(O)C=CC=C1))(C)C,CC(C)(C=CC(O)=O)C1=CC=CC=C1O,"InChI=1S/C12H14O3/c1-12(2,8-7-11(14)15)9-5-3-4-6-10(9)13/h3-8,13H,1-2H3,(H,14,15)",SKURDBHBCWOQKB-UHFFFAOYSA-N,?,39,spectrophotometric,a2/apparent,OH,acidic,10.71,,,,,,
16245,ClC1(=CC=C(C(=O)NC(=S)N(CC)CC)C=C1),CCN(CC)C(=S)NC(=O)C1C=CC(Cl)=CC=1,"InChI=1S/C12H15ClN2OS/c1-3-15(4-2)12(17)14-11(16)9-5-7-10(13)8-6-9/h5-8H,3-4H2,1-2H3,(H,14,16,17)",HEWDLGIDGRUCHT-UHFFFAOYSA-N,?,25,spectrophotometric,a1/apparent,?,acidic,8.0,DTXCID101330405,NoName_1376,NOCAS_902159,Single Compound,CCN(CC)C(=S)NC(=O)C1=CC=C(Cl)C=C1,C12H15ClN2OS
14921,O=C(O)C(C(C1(=CC=CC=C1))C(=O)N)(C)C,CC(C)(C(C(=N)O)C1C=CC=CC=1)C(O)=O,"InChI=1S/C12H15NO3/c1-12(2,11(15)16)9(10(13)14)8-6-4-3-5-7-8/h3-7,9H,1-2H3,(H2,13,14)(H,15,16)",KCTLZALRTLNALN-UHFFFAOYSA-N,?,25,,apparent,?,acidic,4.8,,,,,,
17114,ClC1(=CC(=C(O)C=C1)C[NH+]2(CCCCC2)),OC1=CC=C(Cl)C=C1CN1CCCCC1,"InChI=1S/C12H16ClNO/c13-11-4-5-12(15)10(8-11)9-14-6-2-1-3-7-14/h4-5,8,15H,1-3,6-7,9H2",GVAMPYVXAAFYCE-UHFFFAOYSA-N,?,25,spectrophotometric,a1/apparent,OH,acidic,8.14,DTXCID10234071,4-chloro-2-(piperidin-1-ylmethyl)phenol,13704-50-2,Single Compound,OC1=C(CN2CCCCC2)C=C(Cl)C=C1,C12H16ClNO
16126,O=[N+]([O-])C1(=CC(=C(O)C=C1)C[NH+]2(CCCCC2)),[O-][N+](=O)C1C=C(CN2CCCCC2)C(O)=CC=1,"InChI=1S/C12H16N2O3/c15-12-5-4-11(14(16)17)8-10(12)9-13-6-2-1-3-7-13/h4-5,8,15H,1-3,6-7,9H2",VMLGUVWUUWNDNF-UHFFFAOYSA-N,?,25,spectrophotometric,a1/apparent,OH,acidic,5.88,DTXCID001330371,NoName_1337,NOCAS_902123,Single Compound,OC1=CC=C(C=C1CN1CCCCC1)[N+]([O-])=O,C12H16N2O3
14618,S(C1(=CC=C(C(C)(C)C)C=C1))CC(=O)O,CC(C)(C)C1=CC=C(C=C1)SC=C(O)O,"InChI=1S/C12H16O2S/c1-12(2,3)9-4-6-10(7-5-9)15-8-11(13)14/h4-8,13-14H,1-3H3",GTOWZYWZJMDVAS-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,?,acidic,3.76,,,,,,
14610,O=C(O)CCC#CC#CCCCCC[NH3+],NCCCCCC#CC#CCC=C(O)O,"InChI=1S/C12H17NO2/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h10,14-15H,3,5,7-9,11,13H2",HAMIRWFGOJJEGO-UHFFFAOYSA-N,?,20,mean from 2,a1/apparent,?,acidic,4.17,,,,,,
15612,S(=O)(=O)(NC(=O)NCCCC)C1(=CC=C(C)C=C1),CC1C=CC(=CC=1)S(=O)(=O)NC(=O)NCCCC,"InChI=1S/C12H18N2O3S/c1-3-4-9-13-12(15)14-18(16,17)11-7-5-10(2)6-8-11/h5-8H,3-4,9H2,1-2H3,(H2,13,14,15)",JLRGJRBPOGGCBT-UHFFFAOYSA-N,?,20,potentiometric,a/apparent,?,acidic,5.3,DTXCID801359,Tolbutamide,64-77-7,Single Compound,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,C12H18N2O3S
12332,O=C2(C(C1(CCCCC1))CCC(C2)=O),OC1=CC(=O)CCC1C1CCCCC1,"InChI=1S/C12H18O2/c13-10-6-7-11(12(14)8-10)9-4-2-1-3-5-9/h8-9,11,14H,1-7H2",RLBDUQTUCOFOAG-UHFFFAOYSA-N,?,,spectrophotometric,a/apparent,?,acidic,5.5,,,,,,
12218,OC1(=CC=C(CCC[N+](C)(C)C)C=C1),C[N+](C)(C)CCCC1C=CC(O)=CC=1,"InChI=1S/C12H19NO/c1-13(2,3)10-4-5-11-6-8-12(14)9-7-11/h6-9H,4-5,10H2,1-3H3/p+1",QLZJJUCIDNGAKG-UHFFFAOYSA-O,?,25,potentiometric,a1/apparent,?,acidic,9.8,DTXCID001329708,NoName_464,NOCAS_901360,Single Compound,C[N+](C)(C)CCCC1=CC=C(O)C=C1,C12H20NO
12222,OC1(=C(C=CC=C1C)C[NH+](CC)CC),CC1C=CC=C(CN(CC)CC)C=1O,"InChI=1S/C12H19NO/c1-4-13(5-2)9-11-8-6-7-10(3)12(11)14/h6-8,14H,4-5,9H2,1-3H3",LDIGJJQBTZCIIT-UHFFFAOYSA-N,?,25,spectrophotometric,a1/apparent,O-H,acidic,10.02,DTXCID001329710,NoName_466,NOCAS_901362,Single Compound,CCN(CC)CC1=CC=CC(C)=C1O,C12H19NO
16249,OC1(=[N+]([O-])C(=CN=C1CC(C)C)C(O)(CC)C),CCC(C)(O)C1=CN=C(CC(C)C)C(O)=[N+]1[O-],"InChI=1S/C12H20N2O3/c1-5-12(4,16)10-7-13-9(6-8(2)3)11(15)14(10)17/h7-8,15-16H,5-6H2,1-4H3",FUSPLSCUKCMVJB-UHFFFAOYSA-N,?,,mean from 2,a/apparent,?,acidic,5.02,,,,,,
17069,O=C(O)C1([NH+]2(C(C(C)CC1)CCC(C2)C)),CC1CCC(=C(O)O)N2CC(C)CCC21,"InChI=1S/C12H21NO2/c1-8-3-5-10-9(2)4-6-11(12(14)15)13(10)7-8/h8-10,14-15H,3-7H2,1-2H3",CZDPAYWUBDBFSY-UHFFFAOYSA-N,?,,,a1/apparent,?,acidic,2.0,,,,,,
14594,O=C(O)C(C(C(CO)CC)CCC)CC,CCC(C(CCC)C(CO)CC)=C(O)O,"InChI=1S/C12H24O3/c1-4-7-11(9(5-2)8-13)10(6-3)12(14)15/h9,11,13-15H,4-8H2,1-3H3",GJSAWXOOSILYME-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,-COOH,acidic,4.78,,,,,,
14593,P(=O)(O)(CCCCCC)CCCCCC,CCCCCCP(O)(=O)CCCCCC,"InChI=1S/C12H27O2P/c1-3-5-7-9-11-15(13,14)12-10-8-6-4-2/h3-12H2,1-2H3,(H,13,14)",NGKCHGKFHQDOPZ-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,OH,acidic,3.24,DTXCID70149753,"Phosphinic acid, dihexyl-",7646-81-3,Single Compound,CCCCCCP(O)(=O)CCCCCC,C12H27O2P
13725,OC3(=C1(C(C=2(C=CC=CC1=2))=CC=C3)),OC1C=CC=C2C=1C1C=CC=CC=12,"InChI=1S/C12H8O/c13-11-7-3-6-10-8-4-1-2-5-9(8)12(10)11/h1-7,13H",IBEBNOABFSWZBU-UHFFFAOYSA-N,?,26,spectrophotometric,a1/apparent,?,acidic,8.64,DTXCID101329951,NoName_783,NOCAS_901649,Single Compound,OC1=C2C(=CC=C1)C1=C2C=CC=C1,C12H8O
14979,O[N+]=1(C=3(C([N+]([O-])=C2(C=1C=CC=C2))=CC=CC=3)),[O-][N+]1=C2C=CC=CC2=[N+](O)C2=CC=CC=C12,"InChI=1S/C12H9N2O2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8,15H/q+1",OINNCVINXPJGJH-UHFFFAOYSA-N,?,23,spectrophotometric,a/apparent,?,acidic,-1.62,DTXCID30219148,NoName_1042,NOCAS_901867,Single Compound,O[N+]1=C2C=CC=CC2=[N+]([O-])C2=CC=CC=C12,C12H9N2O2
15572,OC1(=C(C=CC=C1)C=NC3(=NC=2(NC=NC=2C=N3))),OC1C=CC=CC=1C=NC1=NC2NC=NC=2C=N1,"InChI=1S/C12H9N5O/c18-10-4-2-1-3-8(10)5-13-12-14-6-9-11(17-12)16-7-15-9/h1-7,18H,(H,14,15,16,17)",LNVULFVRYHLUHN-UHFFFAOYSA-N,?,25,spectrophotometric,a2/apparent,OH,acidic,9.19,,,,,,
15153,O=[N+]([O-])C2(=CC(C1(=CC=C(O)C=C1))=CC=C2),[O-][N+](=O)C1=CC(=CC=C1)C1C=CC(O)=CC=1,"InChI=1S/C12H9NO3/c14-12-6-4-9(5-7-12)10-2-1-3-11(8-10)13(15)16/h1-8,14H",UNJAJDWFIYUSJV-UHFFFAOYSA-N,?,26,spectrophotometric,a/apparent,?,acidic,9.14,DTXCID40450141,"3'-Nitro[1,1'-biphenyl]-4-ol",53059-30-6,Single Compound,OC1=CC=C(C=C1)C1=CC(=CC=C1)[N+]([O-])=O,C12H9NO3
15124,[Br]C2(=CC=C(NC(=S)C1(=CC=CC=C1))C=C2),S=C(NC1C=CC(Br)=CC=1)C1C=CC=CC=1,"InChI=1S/C13H10BrNS/c14-11-6-8-12(9-7-11)15-13(16)10-4-2-1-3-5-10/h1-9H,(H,15,16)",UWCIDBQOEBGFAX-UHFFFAOYSA-N,?,,spectrophotometric,a1/apparent,?,acidic,10.42,DTXCID70146106,"Benzenecarbothioamide, N-(4-bromophenyl)-",73376-00-8,Single Compound,BrC1=CC=C(NC(=S)C2=CC=CC=C2)C=C1,C13H10BrNS
15120,S=C(NC1(=CC=C(F)C=C1))C2(=CC=CC=C2),FC1C=CC(=CC=1)NC(=S)C1C=CC=CC=1,"InChI=1S/C13H10FNS/c14-11-6-8-12(9-7-11)15-13(16)10-4-2-1-3-5-10/h1-9H,(H,15,16)",ZWHTXUYFMRFIAO-UHFFFAOYSA-N,?,,spectrophotometric,a1/apparent,?,acidic,10.77,DTXCID60343324,N-(4-Fluorophenyl)benzenecarbothioamide,1629-25-0,Single Compound,FC1=CC=C(NC(=S)C2=CC=CC=C2)C=C1,C13H10FNS
14998,OC3(=CC2(=[N+](C=1(C(=CC=CC=1)N=C2C=C3))C)),C[N+]1C2=CC=CC=C2N=C2C=CC(O)=CC=12,"InChI=1S/C13H10N2O/c1-15-12-5-3-2-4-10(12)14-11-7-6-9(16)8-13(11)15/h2-8H,1H3/p+1",HAQCALIJITZJCC-UHFFFAOYSA-O,?,30,potentiometric,a/apparent,?,acidic,3.0,DTXCID801330151,NoName_1050,NOCAS_901875,Single Compound,C[N+]1=C2C=C(O)C=CC2=NC2=CC=CC=C12,C13H11N2O
14994,OC3(=CC2(=C(N)C=1(C(=CC=CC=1)[NH+]=C2C=C3))),NC1C2=CC=CC=C2N=C2C=CC(O)=CC2=1,"InChI=1S/C13H10N2O/c14-13-9-3-1-2-4-11(9)15-12-6-5-8(16)7-10(12)13/h1-7,16H,(H2,14,15)",IAPGOFICYOCHPX-UHFFFAOYSA-N,?,20,spectrophotometric,a/apparent,H+,acidic,7.71,DTXCID30143999,9-Amino-2-hydroxyacridine,7132-67-4,Single Compound,NC1=C2C=C(O)C=CC2=NC2=CC=CC=C12,C13H10N2O
15536,S(C1(=[NH+]C2(=CC3(=CC=CC=C3(C=C2(N1))))))CC(=O)O,OC(O)=CSC1NC2=CC3C=CC=CC=3C=C2N=1,"InChI=1S/C13H10N2O2S/c16-12(17)7-18-13-14-10-5-8-3-1-2-4-9(8)6-11(10)15-13/h1-7,16-17H,(H,14,15)",ADBFAKCZFCDXRM-UHFFFAOYSA-N,?,20,spectrophotometric,a1/apparent,?,acidic,1.9,,,,,,
15550,O=C(O)C=1(OC=2(C=CC(=CC=2(C=1))CN3(C=[NH+]C=C3))),OC(=O)C1=CC2C=C(CN3C=NC=C3)C=CC=2O1,"InChI=1S/C13H10N2O3/c16-13(17)12-6-10-5-9(1-2-11(10)18-12)7-15-4-3-14-8-15/h1-6,8H,7H2,(H,16,17)",XVWMKFJWXSGCNR-UHFFFAOYSA-N,?,25,,a1/apparent,COOH,acidic,2.38,DTXCID801330256,NoName_1189,NOCAS_901994,Single Compound,OC(=O)C1=CC2=C(O1)C=CC(CN1C=CN=C1)=C2,C13H10N2O3
17141,O(C3(=C2(C1(=C(O)C=CC=C1C2=CC=C3))))C,COC1C=CC=C2C=1C1=C(O)C=CC=C21,"InChI=1S/C13H10O2/c1-15-11-7-3-5-9-8-4-2-6-10(14)12(8)13(9)11/h2-7,14H,1H3",DGPXDJSSXGATFP-UHFFFAOYSA-N,?,26,spectrophotometric,a1/apparent,?,acidic,9.15,DTXCID901330609,NoName_1623,NOCAS_902381,Single Compound,COC1=C2C(=CC=C1)C1=CC=CC(O)=C21,C13H10O2
